Indices    Coordinate_x    Coordinate_y    Velocity_x   Velocity_y
1	-5.000000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
2	5.000000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
3	5.000000E-01	5.000000E-01	0.000000E+00	0.000000E+00
4	-5.000000E-01	5.000000E-01	0.000000E+00	0.000000E+00
5	0.000000E+00	0.000000E+00	0.000000E+00	-0.000000E+00
6	-4.750000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
7	-4.500000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
8	-4.250000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
9	-4.000000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
10	-3.750000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
11	-3.500000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
12	-3.250000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
13	-3.000000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
14	-2.750000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
15	-2.500000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
16	-2.250000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
17	-2.000000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
18	-1.750000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
19	-1.500000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
20	-1.250000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
21	-1.000000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
22	-7.500000E-02	-5.000000E-01	0.000000E+00	0.000000E+00
23	-5.000000E-02	-5.000000E-01	0.000000E+00	0.000000E+00
24	-2.500000E-02	-5.000000E-01	0.000000E+00	0.000000E+00
25	-1.305678E-12	-5.000000E-01	0.000000E+00	0.000000E+00
26	2.500000E-02	-5.000000E-01	0.000000E+00	0.000000E+00
27	5.000000E-02	-5.000000E-01	0.000000E+00	0.000000E+00
28	7.500000E-02	-5.000000E-01	0.000000E+00	0.000000E+00
29	1.000000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
30	1.250000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
31	1.500000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
32	1.750000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
33	2.000000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
34	2.250000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
35	2.500000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
36	2.750000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
37	3.000000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
38	3.250000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
39	3.500000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
40	3.750000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
41	4.000000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
42	4.250000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
43	4.500000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
44	4.750000E-01	-5.000000E-01	0.000000E+00	0.000000E+00
45	5.000000E-01	-4.750000E-01	0.000000E+00	0.000000E+00
46	5.000000E-01	-4.500000E-01	0.000000E+00	0.000000E+00
47	5.000000E-01	-4.250000E-01	0.000000E+00	0.000000E+00
48	5.000000E-01	-4.000000E-01	0.000000E+00	0.000000E+00
49	5.000000E-01	-3.750000E-01	0.000000E+00	0.000000E+00
50	5.000000E-01	-3.500000E-01	0.000000E+00	0.000000E+00
51	5.000000E-01	-3.250000E-01	0.000000E+00	0.000000E+00
52	5.000000E-01	-3.000000E-01	0.000000E+00	0.000000E+00
53	5.000000E-01	-2.750000E-01	0.000000E+00	0.000000E+00
54	5.000000E-01	-2.500000E-01	0.000000E+00	0.000000E+00
55	5.000000E-01	-2.250000E-01	0.000000E+00	0.000000E+00
56	5.000000E-01	-2.000000E-01	0.000000E+00	0.000000E+00
57	5.000000E-01	-1.750000E-01	0.000000E+00	0.000000E+00
58	5.000000E-01	-1.500000E-01	0.000000E+00	0.000000E+00
59	5.000000E-01	-1.250000E-01	0.000000E+00	0.000000E+00
60	5.000000E-01	-1.000000E-01	0.000000E+00	0.000000E+00
61	5.000000E-01	-7.500000E-02	0.000000E+00	0.000000E+00
62	5.000000E-01	-5.000000E-02	0.000000E+00	0.000000E+00
63	5.000000E-01	-2.500000E-02	0.000000E+00	0.000000E+00
