Indices    Coordinate_x    Coordinate_y    Velocity_x   Velocity_y
1	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2	3.125000E-02	0.000000E+00	-1.000000E+00	-0.000000E+00
3	6.250000E-02	0.000000E+00	-1.000000E+00	-0.000000E+00
4	9.375000E-02	0.000000E+00	-1.000000E+00	-0.000000E+00
5	1.250000E-01	0.000000E+00	-1.000000E+00	-0.000000E+00
6	1.562500E-01	0.000000E+00	-1.000000E+00	-0.000000E+00
7	1.875000E-01	0.000000E+00	-1.000000E+00	-0.000000E+00
8	2.187500E-01	0.000000E+00	-1.000000E+00	-0.000000E+00
9	2.500000E-01	0.000000E+00	-1.000000E+00	-0.000000E+00
10	2.812500E-01	0.000000E+00	-1.000000E+00	-0.000000E+00
11	3.125000E-01	0.000000E+00	-1.000000E+00	-0.000000E+00
12	3.437500E-01	0.000000E+00	-1.000000E+00	-0.000000E+00
13	3.750000E-01	0.000000E+00	-1.000000E+00	-0.000000E+00
14	4.062500E-01	0.000000E+00	-1.000000E+00	-0.000000E+00
15	4.375000E-01	0.000000E+00	-1.000000E+00	-0.000000E+00
16	4.687500E-01	0.000000E+00	-1.000000E+00	-0.000000E+00
17	5.000000E-01	0.000000E+00	-1.000000E+00	-0.000000E+00
18	5.312500E-01	0.000000E+00	-1.000000E+00	-0.000000E+00
19	5.625000E-01	0.000000E+00	-1.000000E+00	-0.000000E+00
20	5.937500E-01	0.000000E+00	-1.000000E+00	-0.000000E+00
21	6.250000E-01	0.000000E+00	-1.000000E+00	-0.000000E+00
22	6.562500E-01	0.000000E+00	-1.000000E+00	-0.000000E+00
23	6.875000E-01	0.000000E+00	-1.000000E+00	-0.000000E+00
24	7.187500E-01	0.000000E+00	-1.000000E+00	-0.000000E+00
25	7.500000E-01	0.000000E+00	-1.000000E+00	-0.000000E+00
26	7.812500E-01	0.000000E+00	-1.000000E+00	-0.000000E+00
27	8.125000E-01	0.000000E+00	-1.000000E+00	-0.000000E+00
28	8.437500E-01	0.000000E+00	-1.000000E+00	-0.000000E+00
29	8.750000E-01	0.000000E+00	-1.000000E+00	-0.000000E+00
30	9.062500E-01	0.000000E+00	-1.000000E+00	-0.000000E+00
31	9.375000E-01	0.000000E+00	-1.000000E+00	-0.000000E+00
32	9.687500E-01	0.000000E+00	-1.000000E+00	-0.000000E+00
33	1.000000E+00	0.000000E+00	-1.000000E+00	-0.000000E+00
34	1.031250E+00	0.000000E+00	-1.000000E+00	-0.000000E+00
35	0.000000E+00	3.125000E-02	-0.000000E+00	-1.000000E+00
36	3.125000E-02	3.125000E-02	-7.071068E-01	-7.071068E-01
37	6.250000E-02	3.125000E-02	-8.944272E-01	-4.472136E-01
38	9.375000E-02	3.125000E-02	-9.486833E-01	-3.162278E-01
39	1.250000E-01	3.125000E-02	-9.701425E-01	-2.425356E-01
40	1.562500E-01	3.125000E-02	-9.805807E-01	-1.961161E-01
41	1.875000E-01	3.125000E-02	-9.863939E-01	-1.643990E-01
